"rgn_id","val_num","layer"
149,,"rn_cw_coastalpopn_trend"
151,0.140207972663598,"rn_cw_coastalpopn_trend"
152,0.0557159599054596,"rn_cw_coastalpopn_trend"
153,0.0406314595806043,"rn_cw_coastalpopn_trend"
154,-0.0420642007801851,"rn_cw_coastalpopn_trend"
155,0.0195272104446743,"rn_cw_coastalpopn_trend"
156,-0.0265279192978345,"rn_cw_coastalpopn_trend"
157,0.116019771659936,"rn_cw_coastalpopn_trend"
158,,"rn_cw_coastalpopn_trend"
161,0.0284534366296379,"rn_cw_coastalpopn_trend"
162,0.031941771981749,"rn_cw_coastalpopn_trend"
163,0.0550148533195442,"rn_cw_coastalpopn_trend"
164,0.0608011833933369,"rn_cw_coastalpopn_trend"
166,0.0483141394400462,"rn_cw_coastalpopn_trend"
167,-0.0126910791695186,"rn_cw_coastalpopn_trend"
168,0.0268925551302201,"rn_cw_coastalpopn_trend"
169,0.141540892927697,"rn_cw_coastalpopn_trend"
171,0.0637601787661665,"rn_cw_coastalpopn_trend"
172,0.0363822816160157,"rn_cw_coastalpopn_trend"
173,0.0267689987886181,"rn_cw_coastalpopn_trend"
174,-0.0473733867378727,"rn_cw_coastalpopn_trend"
175,0.000776799585706888,"rn_cw_coastalpopn_trend"
176,-0.00738226236100596,"rn_cw_coastalpopn_trend"
177,0.00730349266035143,"rn_cw_coastalpopn_trend"
178,0.00411374301010909,"rn_cw_coastalpopn_trend"
179,0.0238242023207705,"rn_cw_coastalpopn_trend"
180,0.00704598389565449,"rn_cw_coastalpopn_trend"
181,0.055198263957388,"rn_cw_coastalpopn_trend"
182,-0.0108733074689756,"rn_cw_coastalpopn_trend"
183,0.0114643197309953,"rn_cw_coastalpopn_trend"
184,-0.017982799061767,"rn_cw_coastalpopn_trend"
185,0.0119741559412964,"rn_cw_coastalpopn_trend"
186,0.0275450471611404,"rn_cw_coastalpopn_trend"
187,-0.00481339839113807,"rn_cw_coastalpopn_trend"
188,-0.0174240888027698,"rn_cw_coastalpopn_trend"
189,-0.0110628991251777,"rn_cw_coastalpopn_trend"
190,0.0573709745406658,"rn_cw_coastalpopn_trend"
191,0.123223672147179,"rn_cw_coastalpopn_trend"
192,0.127911636969503,"rn_cw_coastalpopn_trend"
193,0.129162806164812,"rn_cw_coastalpopn_trend"
194,0.0282435574021863,"rn_cw_coastalpopn_trend"
195,0.105769214350722,"rn_cw_coastalpopn_trend"
196,0.127901146131805,"rn_cw_coastalpopn_trend"
197,0.104629875130993,"rn_cw_coastalpopn_trend"
198,0.122800108302361,"rn_cw_coastalpopn_trend"
199,0.180704871296947,"rn_cw_coastalpopn_trend"
200,0.168480256447618,"rn_cw_coastalpopn_trend"
202,0.139645421828615,"rn_cw_coastalpopn_trend"
203,0.0393278038427167,"rn_cw_coastalpopn_trend"
204,0.0915588171750751,"rn_cw_coastalpopn_trend"
205,0.0477426949176014,"rn_cw_coastalpopn_trend"
206,0.0803017505024321,"rn_cw_coastalpopn_trend"
207,0.0641320182331779,"rn_cw_coastalpopn_trend"
208,0.0395942867065713,"rn_cw_coastalpopn_trend"
209,0.04921536213134,"rn_cw_coastalpopn_trend"
210,-0.00223831847525361,"rn_cw_coastalpopn_trend"
212,0.0596810056269516,"rn_cw_coastalpopn_trend"
214,0.0674162713986469,"rn_cw_coastalpopn_trend"
215,0.161456577448433,"rn_cw_coastalpopn_trend"
216,0.0491501670031425,"rn_cw_coastalpopn_trend"
218,0.0127152483554689,"rn_cw_coastalpopn_trend"
219,0.0326310109650438,"rn_cw_coastalpopn_trend"
220,0.0742518597192893,"rn_cw_coastalpopn_trend"
221,0.03139739723441,"rn_cw_coastalpopn_trend"
222,0.00634517766497462,"rn_cw_coastalpopn_trend"
223,0.01665785633168,"rn_cw_coastalpopn_trend"
224,0.0461358397278029,"rn_cw_coastalpopn_trend"
227,0.0182944309916386,"rn_cw_coastalpopn_trend"
228,0.000657046044823562,"rn_cw_coastalpopn_trend"
231,-0.106818971005267,"rn_cw_coastalpopn_trend"
232,-0.00118047511904603,"rn_cw_coastalpopn_trend"
237,0.00982717028066894,"rn_cw_coastalpopn_trend"
244,0.0187941454529255,"rn_cw_coastalpopn_trend"
245,0.0958200471371135,"rn_cw_coastalpopn_trend"
247,0.0836031529176619,"rn_cw_coastalpopn_trend"
248,0.170282247271213,"rn_cw_coastalpopn_trend"
249,0.178551203841127,"rn_cw_coastalpopn_trend"
250,0.147939187410199,"rn_cw_coastalpopn_trend"
255,-0.174070351758794,"rn_cw_coastalpopn_trend"
1,-0.154995431192011,"rn_cw_fertilizer_trend"
2,-0.155472852352782,"rn_cw_fertilizer_trend"
3,0.0254970625944855,"rn_cw_fertilizer_trend"
5,-0.411779477895227,"rn_cw_fertilizer_trend"
6,0.10034956070095,"rn_cw_fertilizer_trend"
7,0.127581306891369,"rn_cw_fertilizer_trend"
8,0.0769079429234373,"rn_cw_fertilizer_trend"
9,0.0915411964574499,"rn_cw_fertilizer_trend"
10,0.0888724351854978,"rn_cw_fertilizer_trend"
11,0.290909090909091,"rn_cw_fertilizer_trend"
12,0,"rn_cw_fertilizer_trend"
13,0.110128155344249,"rn_cw_fertilizer_trend"
14,0.0269691246292117,"rn_cw_fertilizer_trend"
15,0.0884926807166787,"rn_cw_fertilizer_trend"
16,-0.349688463638855,"rn_cw_fertilizer_trend"
17,-0.566348543446605,"rn_cw_fertilizer_trend"
18,-0.616320464521471,"rn_cw_fertilizer_trend"
19,0.061447181788826,"rn_cw_fertilizer_trend"
20,-0.648120171772396,"rn_cw_fertilizer_trend"
21,0.0224708643304948,"rn_cw_fertilizer_trend"
24,0.264580122848512,"rn_cw_fertilizer_trend"
25,0.0818468306596561,"rn_cw_fertilizer_trend"
26,0.0735906276912768,"rn_cw_fertilizer_trend"
28,0.115838822621804,"rn_cw_fertilizer_trend"
29,0.214889570209296,"rn_cw_fertilizer_trend"
30,-0.315861131059709,"rn_cw_fertilizer_trend"
31,0.461449275362336,"rn_cw_fertilizer_trend"
32,0.0397178971776796,"rn_cw_fertilizer_trend"
33,-0.315861131059709,"rn_cw_fertilizer_trend"
37,1,"rn_cw_fertilizer_trend"
38,0,"rn_cw_fertilizer_trend"
39,-0.124075471698113,"rn_cw_fertilizer_trend"
40,0.0976743932781602,"rn_cw_fertilizer_trend"
41,0.533334329487537,"rn_cw_fertilizer_trend"
42,-0.143872552273481,"rn_cw_fertilizer_trend"
43,-0.0358333607262448,"rn_cw_fertilizer_trend"
44,0.193211959365587,"rn_cw_fertilizer_trend"
45,-0.185895021832321,"rn_cw_fertilizer_trend"
46,0.0159395903705958,"rn_cw_fertilizer_trend"
47,0.653442624582044,"rn_cw_fertilizer_trend"
48,-0.503862725829624,"rn_cw_fertilizer_trend"
49,0.330366188316988,"rn_cw_fertilizer_trend"
50,-0.397614501612295,"rn_cw_fertilizer_trend"
51,-0.370306678131263,"rn_cw_fertilizer_trend"
52,-0.820855473761299,"rn_cw_fertilizer_trend"
53,0.0867023063409891,"rn_cw_fertilizer_trend"
54,-0.309712230215836,"rn_cw_fertilizer_trend"
55,-0.0148294759612511,"rn_cw_fertilizer_trend"
56,0.0783039682539694,"rn_cw_fertilizer_trend"
57,-0.0454108729667897,"rn_cw_fertilizer_trend"
58,0.023408275496149,"rn_cw_fertilizer_trend"
59,-0.000781141851405304,"rn_cw_fertilizer_trend"
60,-0.00993897750679544,"rn_cw_fertilizer_trend"
61,0.184070128699799,"rn_cw_fertilizer_trend"
62,0.808694252782969,"rn_cw_fertilizer_trend"
63,0.166343230579787,"rn_cw_fertilizer_trend"
64,0.113825783598471,"rn_cw_fertilizer_trend"
65,-0.068969821022922,"rn_cw_fertilizer_trend"
66,0.868625051989548,"rn_cw_fertilizer_trend"
67,-0.449573321330756,"rn_cw_fertilizer_trend"
68,-0.285774499473134,"rn_cw_fertilizer_trend"
69,0.462985223523225,"rn_cw_fertilizer_trend"
70,-0.0866032917326036,"rn_cw_fertilizer_trend"
71,0.517012697192706,"rn_cw_fertilizer_trend"
72,0.823232718968098,"rn_cw_fertilizer_trend"
73,-0.107079898529143,"rn_cw_fertilizer_trend"
74,-0.0916354291075227,"rn_cw_fertilizer_trend"
75,0.267914060897162,"rn_cw_fertilizer_trend"
76,-0.128753824972242,"rn_cw_fertilizer_trend"
77,0.52291269863861,"rn_cw_fertilizer_trend"
78,0.391087503896179,"rn_cw_fertilizer_trend"
79,0.698276712599072,"rn_cw_fertilizer_trend"
80,-0.230052681083703,"rn_cw_fertilizer_trend"
81,-0.218339339339339,"rn_cw_fertilizer_trend"
82,0.0987810654108934,"rn_cw_fertilizer_trend"
84,-0.057275092830525,"rn_cw_fertilizer_trend"
85,0.0331435056730454,"rn_cw_fertilizer_trend"
86,0.0340348779643675,"rn_cw_fertilizer_trend"
88,0.0324976104698186,"rn_cw_fertilizer_trend"
89,0,"rn_cw_fertilizer_trend"
90,0,"rn_cw_fertilizer_trend"
92,0,"rn_cw_fertilizer_trend"
93,0,"rn_cw_fertilizer_trend"
95,0.0458188494901339,"rn_cw_fertilizer_trend"
96,0.118654880160394,"rn_cw_fertilizer_trend"
97,0.16822667708693,"rn_cw_fertilizer_trend"
98,-0.781006178287735,"rn_cw_fertilizer_trend"
99,-0.199663290569579,"rn_cw_fertilizer_trend"
100,0.643058748217431,"rn_cw_fertilizer_trend"
101,-0.853115157102377,"rn_cw_fertilizer_trend"
102,0.463498935638618,"rn_cw_fertilizer_trend"
103,0.0699308674785405,"rn_cw_fertilizer_trend"
104,0.117524963536408,"rn_cw_fertilizer_trend"
106,0.5162366776632,"rn_cw_fertilizer_trend"
108,0.0244640590661295,"rn_cw_fertilizer_trend"
110,0.0425697958361659,"rn_cw_fertilizer_trend"
111,0.118679033681194,"rn_cw_fertilizer_trend"
112,0.0740882513585552,"rn_cw_fertilizer_trend"
113,0.120523129861077,"rn_cw_fertilizer_trend"
114,0.0651183001966708,"rn_cw_fertilizer_trend"
115,0.013431988360126,"rn_cw_fertilizer_trend"
116,0.0305844465021025,"rn_cw_fertilizer_trend"
117,0.0841182531965241,"rn_cw_fertilizer_trend"
118,0.0954482850173414,"rn_cw_fertilizer_trend"
119,-0.130850528434797,"rn_cw_fertilizer_trend"
120,-0.0431572969902099,"rn_cw_fertilizer_trend"
121,0.123735300626016,"rn_cw_fertilizer_trend"
122,0.0371995742650915,"rn_cw_fertilizer_trend"
123,-0.328800896525969,"rn_cw_fertilizer_trend"
124,-0.174012127379321,"rn_cw_fertilizer_trend"
125,0.0121826695060431,"rn_cw_fertilizer_trend"
126,1,"rn_cw_fertilizer_trend"
127,0.0227585094865519,"rn_cw_fertilizer_trend"
129,0.0480901951839419,"rn_cw_fertilizer_trend"
130,-0.315152451672838,"rn_cw_fertilizer_trend"
131,0.694969180603766,"rn_cw_fertilizer_trend"
132,0.330776910197946,"rn_cw_fertilizer_trend"
133,0.00311564376288708,"rn_cw_fertilizer_trend"
134,0.153118202007577,"rn_cw_fertilizer_trend"
135,0.172050348920579,"rn_cw_fertilizer_trend"
136,-0.165793240676019,"rn_cw_fertilizer_trend"
137,0.3143067182621,"rn_cw_fertilizer_trend"
138,0.123716257312342,"rn_cw_fertilizer_trend"
139,0.957599553482181,"rn_cw_fertilizer_trend"
140,0.0223478476418766,"rn_cw_fertilizer_trend"
141,0.0334748773833524,"rn_cw_fertilizer_trend"
143,1,"rn_cw_fertilizer_trend"
144,0,"rn_cw_fertilizer_trend"
145,0.00972858887109202,"rn_cw_fertilizer_trend"
146,3.67383669208544e-16,"rn_cw_fertilizer_trend"
147,-0.417670347989159,"rn_cw_fertilizer_trend"
148,0.0814614413439496,"rn_cw_fertilizer_trend"
151,0.11696778612593,"rn_cw_fertilizer_trend"
152,0.0302702702702703,"rn_cw_fertilizer_trend"
153,-0.742496050552975,"rn_cw_fertilizer_trend"
154,-0.0388898561114249,"rn_cw_fertilizer_trend"
155,0.0522470208409797,"rn_cw_fertilizer_trend"
156,-0.0216580546055837,"rn_cw_fertilizer_trend"
157,0.104652105878423,"rn_cw_fertilizer_trend"
161,0.0226030696869712,"rn_cw_fertilizer_trend"
162,-0.581165462130423,"rn_cw_fertilizer_trend"
163,0.0440509764393478,"rn_cw_fertilizer_trend"
164,-1,"rn_cw_fertilizer_trend"
166,-0.540780291816428,"rn_cw_fertilizer_trend"
167,-0.479374666249294,"rn_cw_fertilizer_trend"
168,0.542614638320519,"rn_cw_fertilizer_trend"
169,0.11462945943688,"rn_cw_fertilizer_trend"
171,-0.233750364913834,"rn_cw_fertilizer_trend"
172,-0.153084085526133,"rn_cw_fertilizer_trend"
173,0.594057288988315,"rn_cw_fertilizer_trend"
174,-0.313373094251575,"rn_cw_fertilizer_trend"
175,-0.0609853246591537,"rn_cw_fertilizer_trend"
176,-0.00471491093505194,"rn_cw_fertilizer_trend"
177,0.00742130513358387,"rn_cw_fertilizer_trend"
178,-0.816859619873013,"rn_cw_fertilizer_trend"
179,-0.547698010652122,"rn_cw_fertilizer_trend"
180,-0.0980835177942679,"rn_cw_fertilizer_trend"
181,0.0626988813255927,"rn_cw_fertilizer_trend"
182,-0.340673669192944,"rn_cw_fertilizer_trend"
183,0.637860139498845,"rn_cw_fertilizer_trend"
184,-0.433940232222394,"rn_cw_fertilizer_trend"
185,0.0117878651277283,"rn_cw_fertilizer_trend"
186,-1,"rn_cw_fertilizer_trend"
187,-0.624458486749611,"rn_cw_fertilizer_trend"
188,-0.0876267573247302,"rn_cw_fertilizer_trend"
189,-0.60860782943078,"rn_cw_fertilizer_trend"
190,0.0494504718912077,"rn_cw_fertilizer_trend"
191,-0.0316236171240996,"rn_cw_fertilizer_trend"
192,1,"rn_cw_fertilizer_trend"
193,0.102643710561695,"rn_cw_fertilizer_trend"
194,-0.373086492641171,"rn_cw_fertilizer_trend"
195,-0.544361441193633,"rn_cw_fertilizer_trend"
196,0.018940771603005,"rn_cw_fertilizer_trend"
197,-1,"rn_cw_fertilizer_trend"
198,0.215547599912327,"rn_cw_fertilizer_trend"
199,0.964763463299459,"rn_cw_fertilizer_trend"
200,-0.0480553794292531,"rn_cw_fertilizer_trend"
202,0.581845247400137,"rn_cw_fertilizer_trend"
203,0.333703942901298,"rn_cw_fertilizer_trend"
204,-0.0402298029650764,"rn_cw_fertilizer_trend"
205,-0.157154310620972,"rn_cw_fertilizer_trend"
206,0.540433697402269,"rn_cw_fertilizer_trend"
207,0.285258555714841,"rn_cw_fertilizer_trend"
208,-0.555649897098274,"rn_cw_fertilizer_trend"
209,0.0552882839852087,"rn_cw_fertilizer_trend"
210,-0.182253824899186,"rn_cw_fertilizer_trend"
212,0.0487607532673003,"rn_cw_fertilizer_trend"
214,-0.387986138011915,"rn_cw_fertilizer_trend"
215,-0.789422851199271,"rn_cw_fertilizer_trend"
216,-0.251679775814476,"rn_cw_fertilizer_trend"
218,-0.267869723002841,"rn_cw_fertilizer_trend"
219,0.0269152791093096,"rn_cw_fertilizer_trend"
220,0.0612214705296318,"rn_cw_fertilizer_trend"
221,0.0287649088775032,"rn_cw_fertilizer_trend"
222,0.471904138752528,"rn_cw_fertilizer_trend"
223,0.298012772066437,"rn_cw_fertilizer_trend"
224,-0.472114546067794,"rn_cw_fertilizer_trend"
227,0.0145797013247699,"rn_cw_fertilizer_trend"
228,0.000526463206415644,"rn_cw_fertilizer_trend"
231,-0.0881768560371269,"rn_cw_fertilizer_trend"
232,-0.394848588606183,"rn_cw_fertilizer_trend"
237,0.00805624919663959,"rn_cw_fertilizer_trend"
244,0.0175117287439612,"rn_cw_fertilizer_trend"
245,0.0780156146466548,"rn_cw_fertilizer_trend"
247,-0.107551350380167,"rn_cw_fertilizer_trend"
248,0.134934966969164,"rn_cw_fertilizer_trend"
249,0.140789152386562,"rn_cw_fertilizer_trend"
250,0.124610024293571,"rn_cw_fertilizer_trend"
1,-0.0345012197879084,"rn_cw_pathogen_trend"
2,-0.0274263091390075,"rn_cw_pathogen_trend"
3,0,"rn_cw_pathogen_trend"
4,0,"rn_cw_pathogen_trend"
5,0,"rn_cw_pathogen_trend"
6,-0.0304403107977767,"rn_cw_pathogen_trend"
7,0.01357430369139,"rn_cw_pathogen_trend"
8,0,"rn_cw_pathogen_trend"
9,-0.0751029012489817,"rn_cw_pathogen_trend"
10,0.0042338492560634,"rn_cw_pathogen_trend"
11,-0.0265151721118617,"rn_cw_pathogen_trend"
12,-0.00994959659760983,"rn_cw_pathogen_trend"
13,0.000482767030319335,"rn_cw_pathogen_trend"
14,-0.04415187123051,"rn_cw_pathogen_trend"
15,-0.0293008318635884,"rn_cw_pathogen_trend"
16,0,"rn_cw_pathogen_trend"
17,0.0159716093682583,"rn_cw_pathogen_trend"
18,-0.0101703418488007,"rn_cw_pathogen_trend"
19,0.00113433316314165,"rn_cw_pathogen_trend"
20,0,"rn_cw_pathogen_trend"
21,-0.0908010713646067,"rn_cw_pathogen_trend"
24,-0.0306079568916633,"rn_cw_pathogen_trend"
25,0.0148163680818777,"rn_cw_pathogen_trend"
26,-0.0186825745681816,"rn_cw_pathogen_trend"
29,-0.0617585790714118,"rn_cw_pathogen_trend"
30,-0.019704162346255,"rn_cw_pathogen_trend"
31,0.000134632137112333,"rn_cw_pathogen_trend"
32,-2.28188170605e-05,"rn_cw_pathogen_trend"
33,-0.0141318653570367,"rn_cw_pathogen_trend"
34,0,"rn_cw_pathogen_trend"
35,0,"rn_cw_pathogen_trend"
36,0,"rn_cw_pathogen_trend"
37,-0.0175913401689227,"rn_cw_pathogen_trend"
38,-0.0282569732798884,"rn_cw_pathogen_trend"
39,-0.071247497735331,"rn_cw_pathogen_trend"
40,-0.046153611478274,"rn_cw_pathogen_trend"
41,-0.000901023831551551,"rn_cw_pathogen_trend"
42,0.0104092377340816,"rn_cw_pathogen_trend"
43,0.00893287505502993,"rn_cw_pathogen_trend"
44,0.02400045583781,"rn_cw_pathogen_trend"
46,-0.000490262788564964,"rn_cw_pathogen_trend"
47,0.00770738860990836,"rn_cw_pathogen_trend"
48,-0.00854265564619016,"rn_cw_pathogen_trend"
49,0.00393325043192329,"rn_cw_pathogen_trend"
50,0,"rn_cw_pathogen_trend"
51,0,"rn_cw_pathogen_trend"
52,-2.41655262536664e-05,"rn_cw_pathogen_trend"
53,-0.0214528888118835,"rn_cw_pathogen_trend"
54,0.000123415866820501,"rn_cw_pathogen_trend"
55,-0.00312459436717567,"rn_cw_pathogen_trend"
56,-0.0591075467899417,"rn_cw_pathogen_trend"
57,-0.01616609836981,"rn_cw_pathogen_trend"
58,-0.0108749302439183,"rn_cw_pathogen_trend"
59,0,"rn_cw_pathogen_trend"
60,-0.00552206131433084,"rn_cw_pathogen_trend"
61,-0.0268210247764828,"rn_cw_pathogen_trend"
62,-0.0115300244384683,"rn_cw_pathogen_trend"
63,0.0049713222924475,"rn_cw_pathogen_trend"
64,0.00762948782024505,"rn_cw_pathogen_trend"
65,0.00835538888070336,"rn_cw_pathogen_trend"
66,-0.0208335443693984,"rn_cw_pathogen_trend"
67,0.000400826669257828,"rn_cw_pathogen_trend"
68,0,"rn_cw_pathogen_trend"
70,-0.0288307501268727,"rn_cw_pathogen_trend"
71,0,"rn_cw_pathogen_trend"
73,-0.00525137383486252,"rn_cw_pathogen_trend"
74,0.0106180681355398,"rn_cw_pathogen_trend"
75,-0.00113871611671133,"rn_cw_pathogen_trend"
76,-0.0134052175167458,"rn_cw_pathogen_trend"
77,-0.0313529481971045,"rn_cw_pathogen_trend"
79,0,"rn_cw_pathogen_trend"
80,-0.000113255961075951,"rn_cw_pathogen_trend"
81,0,"rn_cw_pathogen_trend"
82,-0.0264813029605173,"rn_cw_pathogen_trend"
84,0.000196742656275497,"rn_cw_pathogen_trend"
85,-0.00158486363090835,"rn_cw_pathogen_trend"
86,-0.00771558483874668,"rn_cw_pathogen_trend"
88,0.00105752817710467,"rn_cw_pathogen_trend"
89,0,"rn_cw_pathogen_trend"
90,0,"rn_cw_pathogen_trend"
91,0,"rn_cw_pathogen_trend"
92,0,"rn_cw_pathogen_trend"
93,0,"rn_cw_pathogen_trend"
94,0,"rn_cw_pathogen_trend"
95,-0.000542404660442451,"rn_cw_pathogen_trend"
96,0.0213432003432518,"rn_cw_pathogen_trend"
97,0.00648316993827502,"rn_cw_pathogen_trend"
98,0.0324969508670384,"rn_cw_pathogen_trend"
99,0,"rn_cw_pathogen_trend"
100,0.0229579070424666,"rn_cw_pathogen_trend"
101,0.0207882496558067,"rn_cw_pathogen_trend"
102,-0.0165286607365633,"rn_cw_pathogen_trend"
103,-0.0331488078170283,"rn_cw_pathogen_trend"
105,0,"rn_cw_pathogen_trend"
106,0.0105626975078701,"rn_cw_pathogen_trend"
107,0,"rn_cw_pathogen_trend"
108,0,"rn_cw_pathogen_trend"
112,-0.0128887773318853,"rn_cw_pathogen_trend"
113,0.000937148613544328,"rn_cw_pathogen_trend"
114,-0.0107933390768583,"rn_cw_pathogen_trend"
115,-0.0131451591595733,"rn_cw_pathogen_trend"
116,-0.000119676717188003,"rn_cw_pathogen_trend"
117,0.0138353557532808,"rn_cw_pathogen_trend"
118,-0.0265794157738965,"rn_cw_pathogen_trend"
120,-0.000674434020849352,"rn_cw_pathogen_trend"
122,-0.000712648739701616,"rn_cw_pathogen_trend"
126,-0.000469348090904181,"rn_cw_pathogen_trend"
129,-0.00840853206779166,"rn_cw_pathogen_trend"
130,-0.00979174781294267,"rn_cw_pathogen_trend"
131,0.01021702156897,"rn_cw_pathogen_trend"
132,-0.01021261824507,"rn_cw_pathogen_trend"
133,-0.057962221745995,"rn_cw_pathogen_trend"
134,-0.0302108492431484,"rn_cw_pathogen_trend"
135,-0.029849700004233,"rn_cw_pathogen_trend"
136,-0.021888296431395,"rn_cw_pathogen_trend"
137,-0.0373357018241935,"rn_cw_pathogen_trend"
138,-0.0381906851443367,"rn_cw_pathogen_trend"
140,-0.00784630381360966,"rn_cw_pathogen_trend"
141,-0.034140560328074,"rn_cw_pathogen_trend"
143,0,"rn_cw_pathogen_trend"
144,-0.000449423535983301,"rn_cw_pathogen_trend"
145,0,"rn_cw_pathogen_trend"
146,-0.00114459257231708,"rn_cw_pathogen_trend"
147,0.000241547447329167,"rn_cw_pathogen_trend"
148,-0.00414070287063015,"rn_cw_pathogen_trend"
149,0,"rn_cw_pathogen_trend"
150,0,"rn_cw_pathogen_trend"
151,0.000633669273007002,"rn_cw_pathogen_trend"
152,0.000403285169504666,"rn_cw_pathogen_trend"
153,5.30276626950025e-05,"rn_cw_pathogen_trend"
154,-0.0218080198574335,"rn_cw_pathogen_trend"
155,-0.000478918843558491,"rn_cw_pathogen_trend"
156,-0.00118003331583533,"rn_cw_pathogen_trend"
157,0.000502158465851832,"rn_cw_pathogen_trend"
158,0,"rn_cw_pathogen_trend"
159,0,"rn_cw_pathogen_trend"
161,-0.00589646292543534,"rn_cw_pathogen_trend"
162,0,"rn_cw_pathogen_trend"
163,0,"rn_cw_pathogen_trend"
164,-0.01296559273714,"rn_cw_pathogen_trend"
166,-1.66557982599994e-05,"rn_cw_pathogen_trend"
167,-0.00986173207127916,"rn_cw_pathogen_trend"
168,-0.000148561693912331,"rn_cw_pathogen_trend"
169,-0.00969424188308149,"rn_cw_pathogen_trend"
171,-0.0257129188251216,"rn_cw_pathogen_trend"
172,-0.0119508128653173,"rn_cw_pathogen_trend"
173,-0.0115479299006216,"rn_cw_pathogen_trend"
174,0,"rn_cw_pathogen_trend"
175,0,"rn_cw_pathogen_trend"
176,0,"rn_cw_pathogen_trend"
177,0,"rn_cw_pathogen_trend"
179,0,"rn_cw_pathogen_trend"
180,0,"rn_cw_pathogen_trend"
181,4.39848161877503e-05,"rn_cw_pathogen_trend"
182,0,"rn_cw_pathogen_trend"
183,0,"rn_cw_pathogen_trend"
184,-0.00357186384734467,"rn_cw_pathogen_trend"
185,0,"rn_cw_pathogen_trend"
186,-0.000188212456465666,"rn_cw_pathogen_trend"
187,-0.0002134159974055,"rn_cw_pathogen_trend"
188,0,"rn_cw_pathogen_trend"
190,0,"rn_cw_pathogen_trend"
191,-0.0282082705262065,"rn_cw_pathogen_trend"
192,-0.0359569110106283,"rn_cw_pathogen_trend"
193,-0.00409002782058336,"rn_cw_pathogen_trend"
194,-0.00270466186506835,"rn_cw_pathogen_trend"
195,-0.00470218107963494,"rn_cw_pathogen_trend"
196,0.02873919008081,"rn_cw_pathogen_trend"
197,0.00820762108188831,"rn_cw_pathogen_trend"
198,0.0149524945327566,"rn_cw_pathogen_trend"
199,0.00212761405964999,"rn_cw_pathogen_trend"
200,-0.0398505730332966,"rn_cw_pathogen_trend"
202,0.00658570761899161,"rn_cw_pathogen_trend"
203,-0.054193405708435,"rn_cw_pathogen_trend"
204,-0.0518256432305333,"rn_cw_pathogen_trend"
205,-0.05266055298789,"rn_cw_pathogen_trend"
206,0.000351931377327007,"rn_cw_pathogen_trend"
207,-0.0940269277341567,"rn_cw_pathogen_trend"
208,0,"rn_cw_pathogen_trend"
209,-0.070868631806915,"rn_cw_pathogen_trend"
210,0,"rn_cw_pathogen_trend"
212,-0.0127547343664316,"rn_cw_pathogen_trend"
214,0.000282531311085997,"rn_cw_pathogen_trend"
215,0.000536501905360829,"rn_cw_pathogen_trend"
216,-0.0405255525195333,"rn_cw_pathogen_trend"
218,0,"rn_cw_pathogen_trend"
219,0,"rn_cw_pathogen_trend"
220,-0.00556962805170665,"rn_cw_pathogen_trend"
221,-0.00647261640383335,"rn_cw_pathogen_trend"
222,0,"rn_cw_pathogen_trend"
223,0,"rn_cw_pathogen_trend"
224,-0.0146126273167956,"rn_cw_pathogen_trend"
227,-0.0630344084286452,"rn_cw_pathogen_trend"
228,-0.0620365008668144,"rn_cw_pathogen_trend"
231,-0.033276255557585,"rn_cw_pathogen_trend"
232,-0.000413580920345334,"rn_cw_pathogen_trend"
237,-0.024191770682425,"rn_cw_pathogen_trend"
244,-0.00648187166068501,"rn_cw_pathogen_trend"
245,-0.00147711308603466,"rn_cw_pathogen_trend"
247,-0.0220025499208717,"rn_cw_pathogen_trend"
248,-0.000308853819376657,"rn_cw_pathogen_trend"
249,-0.00034487351830835,"rn_cw_pathogen_trend"
250,0.000428414880078836,"rn_cw_pathogen_trend"
1,-0.154995431192011,"rn_cw_pesticide_trend"
2,-0.155472852352782,"rn_cw_pesticide_trend"
3,0.0254970625944855,"rn_cw_pesticide_trend"
5,-0.216673069535353,"rn_cw_pesticide_trend"
6,0.10034956070095,"rn_cw_pesticide_trend"
7,0.127581306891369,"rn_cw_pesticide_trend"
8,0.0769079429234373,"rn_cw_pesticide_trend"
9,0.0915411964574499,"rn_cw_pesticide_trend"
10,0.0888724351854978,"rn_cw_pesticide_trend"
11,0.0505231600809388,"rn_cw_pesticide_trend"
12,0,"rn_cw_pesticide_trend"
13,0.110128155344249,"rn_cw_pesticide_trend"
14,0.0269691246292117,"rn_cw_pesticide_trend"
15,0.0660918904434239,"rn_cw_pesticide_trend"
16,0.0359848598816956,"rn_cw_pesticide_trend"
17,0.0886580446754041,"rn_cw_pesticide_trend"
18,0.0355644449620814,"rn_cw_pesticide_trend"
19,0.061447181788826,"rn_cw_pesticide_trend"
20,1,"rn_cw_pesticide_trend"
21,0.0224708643304948,"rn_cw_pesticide_trend"
24,0.0990550706249549,"rn_cw_pesticide_trend"
25,0.245795275802203,"rn_cw_pesticide_trend"
26,0.0735906276912768,"rn_cw_pesticide_trend"
28,0.115838822621804,"rn_cw_pesticide_trend"
29,0.214889570209296,"rn_cw_pesticide_trend"
30,1.52476791072751,"rn_cw_pesticide_trend"
31,0.0515531082244905,"rn_cw_pesticide_trend"
32,0.0397178971776796,"rn_cw_pesticide_trend"
33,1.52476791072751,"rn_cw_pesticide_trend"
37,0.030969134839742,"rn_cw_pesticide_trend"
38,0,"rn_cw_pesticide_trend"
